call_price_clean,T,K,v,S0,v0,kappa,theta,xi,cor,r,q,call_price_market,call_bid,call_ask,call_mid,bid_ask_spread,weight,market_iv,delta
6.502003594535038,0.1666666666666666,95.0,0.0400240714784588,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,6.502003594535038,6.404473540617013,6.599533648453063,6.502003594535038,0.1950601078360501,5.126598587969188,0.20902399670705202,0.7794413787642895
5.79457546431374,0.1666666666666666,96.0,0.0399238143391882,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,5.79457546431374,5.707656832349034,5.881494096278446,5.79457546431374,0.17383726392941146,5.752473462379139,0.2081255270437105,0.7394726790899142
4.432628054345853,0.1666666666666666,98.0,0.0398771439407478,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,4.432628054345853,4.366138633530666,4.49911747516104,4.432628054345853,0.13297884163037477,7.519936764397407,0.20144266336704608,0.6540204370075742
3.297292188095417,0.1666666666666666,100.0,0.0399674230755028,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,3.297292188095417,3.247832805273986,3.3467515709168483,3.297292188095417,0.09891876564286228,10.109203084956526,0.19785418162005952,0.5574855997547701
2.313928896650557,0.1666666666666666,102.0,0.0401088735251859,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,2.313928896650557,2.2792199632007986,2.3486378301003152,2.313928896650557,0.06941786689951668,14.405305713898974,0.19162288045287135,0.4640424267909893
1.5582035782032562,0.1666666666666666,104.0,0.0399518739978352,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,1.5582035782032562,1.5348305245302074,1.581576631876305,1.5582035782032562,0.04674610734609752,21.39169794178678,0.18722030983676666,0.3679559064861948
1.004004389412804,0.1666666666666666,106.0,0.0399597327353575,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,1.004004389412804,0.9889443235716118,1.0190644552539958,1.004004389412804,0.030120131682384033,33.19928382985814,0.18389297270162494,0.28109687358002233
0.5950718226824276,0.1666666666666666,108.0,0.0399080696152321,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,0.5950718226824276,0.5861457453421912,0.603997900022664,0.5950718226824276,0.017852154680472743,56.01250971593108,0.17898221978838552,0.19958854435175866
0.3238626054667237,0.1666666666666666,110.0,0.0400097640305295,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,0.3238626054667237,0.3190046663847228,0.3287205445487245,0.3238626054667237,0.009715878164001712,102.91371190643488,0.173802332839556,0.12963204096660963
11.144623130165694,0.25,90.0,0.0398836245210544,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,11.144623130165694,10.977453783213209,11.311792477118178,11.144623130165694,0.33433869390496973,2.9909700171114975,0.2240495032698382,0.8751997880551698
9.559832718599033,0.25,92.0,0.039655394857919,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,9.559832718599033,9.416435227820044,9.703230209378017,9.55983271859903,0.2867949815579731,3.486799203279142,0.2231812346294057,0.8333386938019771
7.840020772200547,0.25,94.0,0.0401582926250861,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,7.840020772200547,7.722420460617538,7.957621083783555,7.840020772200546,0.23520062316601642,4.251671338569602,0.206703354902938,0.7803939279593664
7.166846422803063,0.25,95.0,0.0401031033672233,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,7.166846422803063,7.059343726461017,7.274349119145109,7.166846422803063,0.21500539268409202,4.651024499858922,0.20798699790968095,0.7516189251965955
6.44370798472239,0.25,96.0,0.0400525414910736,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,6.44370798472239,6.347052364951554,6.5403636044932245,6.443707984722389,0.1933112395416705,5.172978195125816,0.20430036487546754,0.7200743758151162
5.169975647446907,0.25,98.0,0.0399215078353533,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,5.169975647446907,5.092426012735203,5.24752528215861,5.169975647446906,0.15509926942340702,6.447442056145678,0.200858165367879,0.653660590108629
4.055528979780555,0.25,100.0,0.0399228069408886,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,4.055528979780555,3.994696045083847,4.116361914477263,4.055528979780555,0.12166586939341606,8.21916438703168,0.19782871860598678,0.573490605839666
3.033438309075877,0.25,102.0,0.0400777631022163,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,3.033438309075877,2.987936734439739,3.078939883712015,3.033438309075877,0.09100314927227604,10.988509952530757,0.1914639359721681,0.4919049974905221
2.209777398677791,0.25,104.0,0.0400177391951591,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,2.209777398677791,2.176630737697624,2.2429240596579576,2.209777398677791,0.06629332196033344,15.084248098929804,0.1868937580024474,0.4127270918585779
1.5668303820430596,0.25,106.0,0.0398303726178899,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,1.5668303820430596,1.5433279263124136,1.5903328377737054,1.5668303820430594,0.04700491146129182,21.273920000965724,0.18352879793399476,0.33124293067121613
1.0394966282726674,0.25,108.0,0.040086164838592,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,1.0394966282726674,1.0239041788485774,1.0550890776967574,1.0394966282726674,0.031184898848179987,32.065774498539426,0.17815212413265832,0.25440394134879085
0.6679933778564183,0.25,110.0,0.0399315874484879,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,0.6679933778564183,0.657973477188572,0.6780132785242645,0.6679933778564182,0.020039801335692498,49.89820433073245,0.17421589698381718,0.18610379273642508
11.502368243313624,0.3333333333333333,90.0,0.0401102557432851,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,11.502368243313624,11.32983271966392,11.674903766963329,11.502368243313622,0.34507104729940963,2.8979455386959443,0.21556315669212497,0.8600235955569246
9.937671855060993,0.3333333333333333,92.0,0.0400843780832662,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,9.937671855060993,9.788606777235078,10.086736932886906,9.93767185506099,0.2981301556518279,3.354228436184808,0.21291628609974866,0.8184528409138636
8.422736934251782,0.3333333333333333,94.0,0.0400556677699965,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,8.422736934251782,8.296395880238006,8.549077988265559,8.422736934251782,0.2526821080275532,3.9575261195970315,0.2075531441447791,0.7684234571847526
7.679224991900338,0.3333333333333333,95.0,0.0400260438387733,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,7.679224991900338,7.564036617021833,7.794413366778842,7.6792249919003375,0.23037674975700817,4.340696968586393,0.20366568123479373,0.7393200207861383
7.027876795111539,0.3333333333333333,96.0,0.0400526163748317,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,7.027876795111539,6.922458643184866,7.133294947038212,7.027876795111538,0.21083630385334562,4.7429936814956655,0.2029647877040552,0.7152323992887233
5.791119047597883,0.3333333333333333,98.0,0.040057017151941,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,5.791119047597883,5.704252261883915,5.87798583331185,5.791119047597883,0.17373357142793555,5.755906793800083,0.2001266738459235,0.6562655952446761
4.619140498862843,0.3333333333333333,100.0,0.0400646899820047,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,4.619140498862843,4.549853391379901,4.688427606345785,4.619140498862842,0.1385742149658844,7.216297663663652,0.19433015658345543,0.5901708914723969
3.665127898789705,0.3333333333333333,102.0,0.0400190488324167,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,3.665127898789705,3.6101509803078593,3.72010481727155,3.665127898789705,0.10995383696369077,9.094643106334827,0.19208029737179172,0.5175032026771831
2.818313841365335,0.3333333333333333,104.0,0.039894281785609,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,2.818313841365335,2.776039133744855,2.860588548985815,2.818313841365335,0.08454941524095982,11.827263025853922,0.18840983584857313,0.44017115382377625
2.040918470345898,0.3333333333333333,106.0,0.040187725302328,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,2.040918470345898,2.0103046932907094,2.071532247401086,2.040918470345898,0.061227554110376836,16.332249136527018,0.18141498534927378,0.3681836760227597
1.486054608443356,0.3333333333333333,108.0,0.0399801650083968,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,1.486054608443356,1.4637637893167057,1.508345427570006,1.486054608443356,0.04458163825330019,22.430256242764543,0.1785786392224487,0.2991259365892063
1.0448609412588117,0.3333333333333333,110.0,0.040066845346172,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,1.0448609412588117,1.0291880271399294,1.0605338553776935,1.0448609412588117,0.031345828237764106,31.901154158725422,0.17541853866553864,0.23349153756901941
12.383851600495325,0.5,90.0,0.0400012833472938,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,12.383851600495325,12.198093826487892,12.569609374502752,12.383851600495325,0.37151554801486064,2.6916701432098797,0.21663372201204764,0.8342784082060462
10.765746929901637,0.5,92.0,0.0402802657664352,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,10.765746929901637,10.604260725953113,10.92723313385016,10.765746929901637,0.32297240789704773,3.0962301401568144,0.2077451179020689,0.7955289288119616
9.391311324528656,0.5,94.0,0.0400551872591719,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,9.391311324528656,9.250441654660726,9.532180994396583,9.391311324528656,0.2817393397358572,3.549367481197545,0.20620918058131363,0.755770405582723
8.67769306257808,0.5,95.0,0.0399663011994957,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,8.67769306257808,8.547527666639407,8.80785845851675,8.67769306257808,0.2603307918773421,3.841251937723995,0.20290474770264705,0.7319850751663637
8.071675251015655,0.5,96.0,0.0399548862344643,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,8.071675251015655,7.95060012225042,8.19275037978089,8.071675251015655,0.24215025753046948,4.1296502450505415,0.20289279558060228,0.7070265107245177
6.745997508120147,0.5,98.0,0.0403369840050037,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,6.745997508120147,6.644807545498344,6.8471874707419484,6.745997508120146,0.20237992524360404,4.941177133152787,0.19562405964938223,0.6500063795833455
5.736865467231453,0.5,100.0,0.0399718079765547,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,5.736865467231453,5.650812485222982,5.822918449239925,5.736865467231453,0.1721059640169429,5.810340131858674,0.1960643958718283,0.5943231475225019
4.63503157402714,0.5,102.0,0.0401807579699697,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,4.63503157402714,4.565506100416733,4.704557047637547,4.63503157402714,0.1390509472208139,7.191556968360927,0.18913161270621928,0.532333230278681
3.70224573652974,0.5,104.0,0.0402458775716311,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,3.70224573652974,3.646712050481794,3.757779422577686,3.70224573652974,0.11106737209589213,9.003463192353614,0.1841109956124099,0.4739828819477765
2.9908265425604736,0.5,106.0,0.03997602562229,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,2.9908265425604736,2.9459641444220663,3.0356889406988805,2.990826542560473,0.08972479627681418,11.145066875917015,0.1829825643037329,0.41285061164408887
2.299633964839284,0.5,108.0,0.04002135749981,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,2.299633964839284,2.265139455366694,2.3341284743118726,2.299633964839283,0.0689890189451785,14.494850346317913,0.17839942840370349,0.3569256415980604
1.7369303104291611,0.5,110.0,0.0402010209942391,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,1.7369303104291611,1.7108763557727238,1.7629842650855985,1.7369303104291611,0.05210790931287468,19.1905762984935,0.17453305021510457,0.2943557663970253
13.359847543875423,0.75,90.0,0.0400635999784111,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,13.359847543875423,13.159449830717293,13.560245257033554,13.35984754387542,0.40079542631626097,2.4950322266868685,0.20965521065845388,0.8015648537273989
11.908082603311978,0.75,92.0,0.040204395154963,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,11.908082603311978,11.7294613642623,12.086703842361658,11.908082603311978,0.3572424780993586,2.7992113538931402,0.20580671466978967,0.7678644128539247
10.51797508543192,0.75,94.0,0.039810615616699,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,10.51797508543192,10.360205459150444,10.6757447117134,10.51797508543192,0.3155392525629548,3.1691677745630433,0.20161476659047184,0.7306616322289017
9.911195079689122,0.75,95.0,0.0399357442391097,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,9.911195079689122,9.762527153493783,10.059863005884456,9.911195079689122,0.2973358523906722,3.3631888948837587,0.20143148713760312,0.7099988792624856
9.243418219644248,0.75,96.0,0.0400444714389064,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,9.243418219644248,9.104766946349583,9.38206949293891,9.243418219644248,0.2773025465893273,3.606156546857838,0.19863914803265365,0.692507956827626
8.097179977033008,0.75,98.0,0.0399171240853422,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,8.097179977033008,7.975722277377513,8.218637676688502,8.097179977033008,0.2429153993109887,4.116642609706109,0.19696750284676673,0.6460483614567636
6.928213870360581,0.75,100.0,0.0403859439898002,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,6.928213870360581,6.824290662305173,7.03213707841599,6.928213870360581,0.2078464161108169,4.811221706344598,0.19197009908593032,0.5970760125695307
5.931658882325361,0.75,102.0,0.0398531688868787,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,5.931658882325361,5.842683999090481,6.020633765560241,5.931658882325361,0.17794976646976046,5.619531850512889,0.18940025722517168,0.5501116552686369
5.031784006168181,0.75,104.0,0.0400693905645884,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,5.031784006168181,4.956307246075658,5.107260766260703,5.031784006168181,0.1509535201850447,6.6245117984818815,0.18695134867447188,0.4965406952273099
4.189365057353585,0.75,106.0,0.0400498549142812,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,4.189365057353585,4.126524581493282,4.252205533213889,4.189365057353585,0.12568095172060723,7.956591907667175,0.1834640350574394,0.4462682068329116
3.4916312732674872,0.75,108.0,0.0401133491409852,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,3.4916312732674872,3.439256804168475,3.5440057423664992,3.491631273267487,0.10474893819802444,9.546545011888702,0.18159027072187747,0.39800966311176467
2.821968747817849,0.75,110.0,0.0400622974752482,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,2.821968747817849,2.779639216600582,2.864298279035117,2.821968747817849,0.08465906243453514,11.811944986141102,0.17781133207890668,0.3482090298501106
14.201017749654234,1.0,90.0,0.0401272115831621,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,14.201017749654234,13.98800248340942,14.414033015899046,14.201017749654234,0.42603053248962475,2.347244097534854,0.20473582688587483,0.7873425719395755
12.999949890230408,1.0,92.0,0.0399424630075564,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,12.999949890230408,12.804950641876951,13.194949138583862,12.999949890230408,0.38999849670691056,2.564105873068632,0.20736268201021016,0.7566367742306568
11.699824724342506,1.0,94.0,0.0399416253530164,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,11.699824724342506,11.524327353477368,11.87532209520764,11.699824724342506,0.3509947417302719,2.849037413019288,0.2047576071748976,0.7211106652782462
10.79739573367372,1.0,95.0,0.0401687080580828,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,10.79739573367372,10.635434797668616,10.959356669678826,10.79739573367372,0.32392187201021017,3.087154648247499,0.19579544111224823,0.7018543688808165
10.310957400742502,1.0,96.0,0.0401392670901974,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,10.310957400742502,10.156293039731365,10.465621761753638,10.310957400742502,0.3093287220222738,3.2327963619609545,0.19786961623680538,0.6851869702018121
9.194300625155725,1.0,98.0,0.0399256698337833,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,9.194300625155725,9.056386115778388,9.332215134533058,9.194300625155725,0.2758290187546706,3.625421208738787,0.19645741777925285,0.6460111628747711
8.061167212909135,1.0,100.0,0.0400364004046782,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,8.061167212909135,7.940249704715498,8.182084721102772,8.061167212909135,0.24183501638727378,4.135033378976149,0.19262074644040553,0.6087494281281636
7.050908921098624,1.0,102.0,0.039887822338746,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,7.050908921098624,6.945145287282144,7.156672554915103,7.050908921098623,0.2115272676329587,4.727500542552487,0.1899605587836355,0.5632077222905707
6.121683326216725,1.0,104.0,0.0398556090281221,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,6.121683326216725,6.029858076323474,6.213508576109975,6.121683326216724,0.18365049978650116,5.445095744725862,0.18735559104827695,0.5226130656676986
5.28417325885547,1.0,106.0,0.0401649736112135,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,5.28417325885547,5.204910659972638,5.363435857738302,5.2841732588554695,0.15852519776566343,6.308105626038037,0.18507496097210097,0.4798089316615517
4.443768108228099,1.0,108.0,0.0399801528333185,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,4.443768108228099,4.377111586604677,4.51042462985152,4.443768108228099,0.1333130432468428,7.501085224370633,0.18066688431243527,0.4326307698043763
3.8155450240903455,1.0,110.0,0.0402064212298318,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,3.8155450240903455,3.758311848728991,3.872778199451701,3.815545024090346,0.11446635072271016,8.736115527146566,0.17981114258320302,0.3918079047027234
15.80805187370371,1.5,90.0,0.0399496078829582,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,15.80805187370371,15.570931095598151,16.045172651809263,15.808051873703707,0.47424155621111197,2.1086256113102677,0.20248821473601858,0.7576709559486972
14.613944070867296,1.5,92.0,0.0400402989238629,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,14.613944070867296,14.394734909804288,14.833153231930304,14.613944070867294,0.43841832212601517,2.280921368042646,0.2029059805162484,0.7306421875874491
13.29264920054582,1.5,94.0,0.0401772495658652,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,13.29264920054582,13.093259462537633,13.492038938554003,13.292649200545815,0.39877947601637054,2.5076453340683322,0.19889210852002143,0.7066385431109268
12.709762805875258,1.5,95.0,0.0400303262770613,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,12.709762805875258,12.519116363787129,12.900409247963385,12.709762805875258,0.38129288417625595,2.6226489369489667,0.19818721416572804,0.6923286160898101
12.080468332018032,1.5,96.0,0.039911897418747,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,12.080468332018032,11.899261307037762,12.2616753569983,12.080468332018032,0.36241404996053816,2.759267309977568,0.19611325062178658,0.6778702495857658
10.990015951254184,1.5,98.0,0.039996563840622,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,10.990015951254184,10.825165711985372,11.154866190522997,10.990015951254184,0.3297004785376245,3.0330467562215775,0.19468268655934373,0.646251886671223
9.931206988418529,1.5,100.0,0.0399787326790713,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,9.931206988418529,9.78223888359225,10.080175093244804,9.931206988418529,0.29793620965255485,3.3564119136584822,0.19258595874555173,0.6164662401353382
8.858207001764834,1.5,102.0,0.0399394108075022,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,8.858207001764834,8.725333896738361,8.991080106791305,8.858207001764832,0.26574621005294397,3.762974594543338,0.18888940441396557,0.5804138711162921
7.886322834530652,1.5,104.0,0.0400335525127216,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,7.886322834530652,7.768027992012692,8.00461767704861,7.8863228345306515,0.23658968503591904,4.2267090940126435,0.1860033470285823,0.5464180846281863
7.046713526875054,1.5,106.0,0.0401239882996622,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,7.046713526875054,6.941012823971929,7.152414229778179,7.046713526875054,0.21140140580625033,4.73031513613188,0.18454885049189904,0.5109469057362759
6.334784542224206,1.5,108.0,0.0397904002568594,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,6.334784542224206,6.239762774090843,6.429806310357568,6.334784542224206,0.19004353626672543,5.261924492249074,0.18446434280751267,0.4737568482493515
5.533831607220868,1.5,110.0,0.0401895981176237,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,5.533831607220868,5.450824133112555,5.61683908132918,5.533831607220868,0.16601494821662577,6.023517684548901,0.18120996751605997,0.43906769708002
17.287791470733374,2.0,90.0,0.0400187958877366,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,17.287791470733374,17.028474598672375,17.547108342794374,17.287791470733374,0.518633744121999,1.928139237360405,0.20310391869326122,0.7402482322405035
15.953464430830415,2.0,92.0,0.0404458566722103,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,15.953464430830415,15.71416246436796,16.19276639729287,15.953464430830415,0.4786039329249121,2.0894059613817,0.19939252228706608,0.718918682931502
14.790411519495828,2.0,94.0,0.0403172262654412,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,14.790411519495828,14.568555346703391,15.012267692288264,14.790411519495828,0.4437123455848724,2.2537072863604517,0.1982114202105033,0.693007777883281
14.173093540213912,2.0,95.0,0.0400637229574223,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,14.173093540213912,13.960497137110703,14.38568994331712,14.173093540213912,0.4251928062064163,2.3518686900028265,0.19652839885585704,0.6808436118177497
13.574155469914574,2.0,96.0,0.0400789220859712,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,13.574155469914574,13.370543137865855,13.777767801963291,13.574155469914572,0.40722466409743596,2.455640909116996,0.19497085644763426,0.6676306283814881
12.573790843914647,2.0,98.0,0.0399010059201455,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,12.573790843914647,12.385183981255928,12.762397706573363,12.573790843914647,0.3772137253174357,2.6510099762369426,0.19487778542344458,0.6364882870535382
11.574049804667451,2.0,100.0,0.0396955637620303,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,11.574049804667451,11.40043905759744,11.747660551737464,11.574049804667451,0.34722149414002423,2.8799977446067495,0.19375111107787235,0.611569677335666
10.55013525952573,2.0,102.0,0.0400191990856413,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,10.55013525952573,10.391883230632844,10.708387288418615,10.55013525952573,0.31650405778577095,3.159507171847024,0.19119858885125726,0.5832341149414333
9.524467466085284,2.0,104.0,0.0400096336731912,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,9.524467466085284,9.381600454094006,9.667334478076564,9.524467466085284,0.28573402398255787,3.4997459746518267,0.18766713026295184,0.5547491880264488
8.74805210743215,2.0,106.0,0.0400027459696271,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,8.74805210743215,8.616831325820668,8.879272889043632,8.74805210743215,0.2624415632229642,3.8103575415487265,0.18769144660903836,0.5266983098373146
7.914095962501381,2.0,108.0,0.0401768642012372,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,7.914095962501381,7.795384523063861,8.032807401938902,7.914095962501381,0.23742287887504077,4.211876264250206,0.18572026264191366,0.5028414943630821
7.0872222621239365,2.0,110.0,0.0400006181529181,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,7.0872222621239365,6.980913928192077,7.193530596055795,7.087222262123936,0.2126166678637178,4.7032780015298306,0.18292264275254566,0.4758149152284119
19.64988544127964,3.0,90.0,0.0399669360458511,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,19.64988544127964,19.355137159660444,19.944633722898832,19.64988544127964,0.589496563238388,1.6963598534767959,0.20132780157666422,0.7239670583913949
18.30822597579036,3.0,92.0,0.0402659157910592,100,0.04,2.0,0.04,0.3,-0.7,0.02,0.01,18.30822597579036,18.033602586153503,18.58284936542721,18.30822597579036,0.5492467792737088,1.8206719038943369,0.19686778551374445,0.7040612621622699
